id,active,taggable,campaign_only,numeric,immutable,is_date,display_order,category_id,name,input_type,trait_id
2264,true,true,false,false,false,false,261,4 ,"Freedom Bible College & Seminary   ","MultiSelectList",449
2265,true,true,false,false,false,false,293,4 ,"Harding University ","MultiSelectList",449
2266,true,true,false,false,false,false,300,4 ,"Henderson State University ","MultiSelectList",449
2267,true,true,false,false,false,false,301,4 ,"Hendrix College","MultiSelectList",449
2268,true,true,false,false,false,false,342,4 ,"John Brown University  ","MultiSelectList",449
2269,true,true,false,false,false,false,402,4 ,"Lyon College   ","MultiSelectList",449
2270,true,true,false,false,false,false,434,4 ,"Mid-South Community College","MultiSelectList",449
2271,true,true,false,false,false,false,466,4 ,"National Park Community College","MultiSelectList",449
2272,true,true,false,false,false,false,473,4 ,"North Arkansas College ","MultiSelectList",449
2273,true,true,false,false,false,false,493,4 ,"NorthWest Arkansas Community College   ","MultiSelectList",449
2274,true,true,false,false,false,false,521,4 ,"Ouachita Baptist University","MultiSelectList",449
2275,true,true,false,false,false,false,522,4 ,"Ouachita Technical College ","MultiSelectList",449
2276,true,true,false,false,false,false,528,4 ,"Ozarka College ","MultiSelectList",449
2277,true,true,false,false,false,false,546,4 ,"Philander Smith College","MultiSelectList",449
2278,true,true,false,false,false,false,547,4 ,"Phillips Community College ","MultiSelectList",449
2279,true,true,false,false,false,false,557,4 ,"Pulaski Technical College  ","MultiSelectList",449
2280,true,true,false,false,false,false,567,4 ,"Rich Mountain Community College","MultiSelectList",449
2281,true,true,false,false,false,false,626,4 ,"South Arkasas Community College","MultiSelectList",449
2282,true,true,false,false,false,false,634,4 ,"Southeast Arkansas College ","MultiSelectList",449
2283,true,true,false,false,false,false,640,4 ,"Southern Arkansas University   ","MultiSelectList",449
2284,true,true,false,false,false,false,641,4 ,"Southern Arkansas University Tech  ","MultiSelectList",449
2285,true,true,false,false,false,false,727,4 ,"University of Arkansas C.C. - Batesville   ","MultiSelectList",449
2286,true,true,false,false,false,false,728,4 ,"University of Arkansas C.C. - Hope ","MultiSelectList",449
2287,true,true,false,false,false,false,729,4 ,"University of Arkansas C.C. - Morrilton","MultiSelectList",449
2288,true,true,false,false,false,false,730,4 ,"University of Arkansas for Medical Sciences","MultiSelectList",449
2289,true,true,false,false,false,false,742,4 ,"University of Central Arkansas ","MultiSelectList",449
2290,true,true,false,false,false,false,834,4 ,"University of the Ozarks   ","MultiSelectList",449
2291,true,true,false,false,false,false,895,4 ,"Williams Baptist College   ","MultiSelectList",449
2292,true,true,false,false,false,false,228,4 ,"Faulkner State Community College   ","MultiSelectList",449
2293,true,true,false,false,false,false,229,4 ,"Faulkner University","MultiSelectList",449
2294,true,true,false,false,false,false,266,4 ,"Gadsden State Community College","MultiSelectList",449
2295,true,true,false,false,false,false,292,4 ,"H Councill Trenholm State Technical College","MultiSelectList",449
2296,true,true,false,false,false,false,302,4 ,"Heritage Christian University  ","MultiSelectList",449
2297,true,true,false,false,false,false,314,4 ,"Huntingdon College ","MultiSelectList",449
2298,true,true,false,false,false,false,330,4 ,"J. F. Drake State Technical College","MultiSelectList",449
2299,true,true,false,false,false,false,339,4 ,"Jefferson Davis Community College  ","MultiSelectList",449
2300,true,true,false,false,false,false,340,4 ,"Jefferson State Community College  ","MultiSelectList",449
2301,true,true,false,false,false,false,348,4 ,"Judson College ","MultiSelectList",449
2302,true,true,false,false,false,false,377,4 ,"Lawson State Community College ","MultiSelectList",449
2303,true,true,false,false,false,false,399,4 ,"Lurleen B. Wallace Junior College  ","MultiSelectList",449
2304,true,true,false,false,false,false,409,4 ,"Marion Military Institute  ","MultiSelectList",449
2305,true,true,false,false,false,false,441,4 ,"Miles College  ","MultiSelectList",449
2306,true,true,false,false,false,false,483,4 ,"Northeast Alabama Community College","MultiSelectList",449
2307,true,true,false,false,false,false,498,4 ,"Northwest-Shoals Community College ","MultiSelectList",449
2308,true,true,false,false,false,false,508,4 ,"Oakwood College","MultiSelectList",449
2309,true,true,false,false,false,false,562,4 ,"Reid State Technical College   ","MultiSelectList",449
2310,true,true,false,false,false,false,595,4 ,"Samford University ","MultiSelectList",449
2311,true,true,false,false,false,false,615,4 ,"Shelton State Community College","MultiSelectList",449
2312,true,true,false,false,false,false,622,4 ,"Snead State Community College  ","MultiSelectList",449
2313,true,true,false,false,false,false,636,4 ,"Southeastern Bible College ","MultiSelectList",449
2314,true,true,false,false,false,false,650,4 ,"Southern Union State Community College ","MultiSelectList",449
2315,true,true,false,false,false,false,665,4 ,"Spring Hill College","MultiSelectList",449
2316,true,true,false,false,false,false,673,4 ,"Stillman College   ","MultiSelectList",449
2317,true,true,false,false,false,false,676,4 ,"Talladega College  ","MultiSelectList",449
2318,true,true,false,false,false,false,709,4 ,"Troy University","MultiSelectList",449
2319,true,true,false,false,false,false,716,4 ,"Tuskegee University","MultiSelectList",449
2320,true,true,false,false,false,false,722,4 ,"University of Alabama - Tuscaloosa ","MultiSelectList",449
2321,true,true,false,false,false,false,785,4 ,"University of Mobile   ","MultiSelectList",449
2322,true,true,false,false,false,false,787,4 ,"University of Montevallo   ","MultiSelectList",449
2323,true,true,false,false,false,false,794,4 ,"University of North Alabama","MultiSelectList",449
2325,true,true,false,false,false,false,840,4 ,"University of West Alabama, The","MultiSelectList",449
2326,true,true,false,false,false,false,858,4 ,"Virginia College   ","MultiSelectList",449
2327,true,true,false,false,false,false,865,4 ,"Wallace Community College  ","MultiSelectList",449
2328,true,true,false,false,false,false,866,4 ,"Wallace Community College Selma","MultiSelectList",449
2329,true,true,false,false,false,false,867,4 ,"Wallace State Community College","MultiSelectList",449
2330,true,true,false,false,false,false,6  ,4 ,"Alcorn State University","MultiSelectList",449
2331,true,true,false,false,false,false,19 ,4 ,"Antonelli College  ","MultiSelectList",449
2332,true,true,false,false,false,false,58 ,4 ,"Belhaven College   ","MultiSelectList",449
2333,true,true,false,false,false,false,72 ,4 ,"Blue Mountain College  ","MultiSelectList",449
2334,true,true,false,false,false,false,142,4 ,"Coahoma Community College  ","MultiSelectList",449
2335,true,true,false,false,false,false,166,4 ,"Copiah Lincoln Community College   ","MultiSelectList",449
2336,true,true,false,false,false,false,191,4 ,"Delta State University ","MultiSelectList",449
2337,true,true,false,false,false,false,202,4 ,"East Central Community College ","MultiSelectList",449
2338,true,true,false,false,false,false,205,4 ,"East Mississippi Community College ","MultiSelectList",449
2339,true,true,false,false,false,false,304,4 ,"Hinds Community College","MultiSelectList",449
2340,true,true,false,false,false,false,309,4 ,"Holmes Community College   ","MultiSelectList",449
2341,true,true,false,false,false,false,329,4 ,"Itawamba Community College ","MultiSelectList",449
2342,true,true,false,false,false,false,347,4 ,"Jones County Junior College","MultiSelectList",449
2343,true,true,false,false,false,false,406,4 ,"Magnolia Bible College ","MultiSelectList",449
2344,true,true,false,false,false,false,424,4 ,"Meridian Community College ","MultiSelectList",449
2345,true,true,false,false,false,false,444,4 ,"Millsaps College   ","MultiSelectList",449
2346,true,true,false,false,false,false,447,4 ,"Mississippi College","MultiSelectList",449
2347,true,true,false,false,false,false,448,4 ,"Mississippi Delta Community College","MultiSelectList",449
2348,true,true,false,false,false,false,450,4 ,"Mississippi State University   ","MultiSelectList",449
2349,true,true,false,false,false,false,451,4 ,"Mississippi University for Women   ","MultiSelectList",449
2350,true,true,false,false,false,false,452,4 ,"Mississippi Valley State University","MultiSelectList",449
2351,true,true,false,false,false,false,485,4 ,"Northeast Mississippi Community College","MultiSelectList",449
2352,true,true,false,false,false,false,495,4 ,"Northwest Mississippi Community College","MultiSelectList",449
2353,true,true,false,false,false,false,541,4 ,"Pearl River Community College  ","MultiSelectList",449
2354,true,true,false,false,false,false,561,4 ,"Reformed Theological Seminary  ","MultiSelectList",449
2355,true,true,false,false,false,false,575,4 ,"Rust College   ","MultiSelectList",449
2356,true,true,false,false,false,false,655,4 ,"Southwest Mississippi Community College","MultiSelectList",449
2357,true,true,false,false,false,false,702,4 ,"Tougaloo College   ","MultiSelectList",449
2358,true,true,false,false,false,false,877,4 ,"Wesley Biblical Seminary   ","MultiSelectList",449
2359,true,true,false,false,false,false,878,4 ,"Wesley College ","MultiSelectList",449
2360,true,true,false,false,false,false,894,4 ,"William Carey University   ","MultiSelectList",449
2361,true,true,false,false,false,false,3  ,4 ,"Aiken Technical College","MultiSelectList",449
2362,true,true,false,false,false,false,15 ,4 ,"Anderson University","MultiSelectList",449
2363,true,true,false,false,false,false,75 ,4 ,"Bob Jones University   ","MultiSelectList",449
2365,true,true,false,false,false,false,265,4 ,"Furman University  ","MultiSelectList",449
2367,true,true,false,false,false,false,308,4 ,"Holmes Bible College   ","MultiSelectList",449
2368,true,true,false,false,false,false,370,4 ,"Lander University  ","MultiSelectList",449
2369,true,true,false,false,false,false,384,4 ,"Limestone College  ","MultiSelectList",449
2370,true,true,false,false,false,false,811,4 ,"University of South Carolina-Aiken ","MultiSelectList",449
2371,true,true,false,false,false,false,68 ,4 ,"Bill J. Priest Institute for Economic Development  ","MultiSelectList",449
2372,true,true,false,false,false,false,87 ,4 ,"Brookhaven College ","MultiSelectList",449
2373,true,true,false,false,false,false,148,4 ,"College of Saint Thomas More, The  ","MultiSelectList",449
2374,true,true,false,false,false,false,172,4 ,"Criswell College   ","MultiSelectList",449
2375,true,true,false,false,false,false,177,4 ,"Dallas Baptist University  ","MultiSelectList",449
2376,true,true,false,false,false,false,178,4 ,"Dallas Christian College   ","MultiSelectList",449
2377,true,true,false,false,false,false,180,4 ,"Dallas Theological Seminary","MultiSelectList",449
2378,true,true,false,false,false,false,215,4 ,"El Centro College  ","MultiSelectList",449
2379,true,true,false,false,false,false,481,4 ,"North Lake College ","MultiSelectList",449
2380,true,true,false,false,false,false,509,4 ,"Oblate School of Theology  ","MultiSelectList",449
2381,true,true,false,false,false,false,524,4 ,"Our Lady of the Lake University","MultiSelectList",449
2382,true,true,false,false,false,false,539,4 ,"Paul Quinn College ","MultiSelectList",449
2383,true,true,false,false,false,false,540,4 ,"PCI Health Training Center ","MultiSelectList",449
2384,true,true,false,false,false,false,569,4 ,"Richland College   ","MultiSelectList",449
2385,true,true,false,false,false,false,588,4 ,"Saint Mary's University","MultiSelectList",449
2386,true,true,false,false,false,false,659,4 ,"Southwestern Baptist Theological Seminary  ","MultiSelectList",449
2388,true,true,false,false,false,false,691,4 ,"Texas Christian University ","MultiSelectList",449
2389,true,true,false,false,false,false,694,4 ,"Texas Wesleyan University  ","MultiSelectList",449
2390,true,true,false,false,false,false,695,4 ,"Texas Woman's University   ","MultiSelectList",449
2391,true,true,false,false,false,false,707,4 ,"Trinity University ","MultiSelectList",449
2392,true,true,false,false,false,false,750,4 ,"University of Dallas   ","MultiSelectList",449
2393,true,true,false,false,false,false,833,4 ,"University of the Incarnate Word   ","MultiSelectList",449
2394,true,true,false,false,false,false,856,4 ,"Vernon College ","MultiSelectList",449
2395,true,true,false,false,false,false,857,4 ,"Victoria College, The  ","MultiSelectList",449
2396,true,true,false,false,false,false,862,4 ,"Wade College   ","MultiSelectList",449
2397,true,true,false,false,false,false,2  ,4 ,"GED or High School Equivalency ","SingleSelect",   45
2399,true,true,false,false,false,false,1  ,16,"Zero   ","MultiSelectList",2398
2400,true,true,false,false,false,false,2  ,16,"1  ","MultiSelectList",2398
2401,true,true,false,false,false,false,3  ,16,"2  ","MultiSelectList",2398
2402,true,true,false,false,false,false,4  ,16,"3  ","MultiSelectList",2398
2403,true,true,false,false,false,false,5  ,16,"4 or more  ","MultiSelectList",2398
2404,true,true,false,false,false,false,6  ,16,"Rather not say ","MultiSelectList",2398
2407,true,true,false,false,false,false,1  ,16,"Acura  ","MultiSelectList",2406
2408,true,true,false,false,false,false,2  ,16,"Audi   ","MultiSelectList",2406
2409,true,true,false,false,false,false,3  ,16,"Bentley","MultiSelectList",2406
2410,true,true,false,false,false,false,4  ,16,"BMW","MultiSelectList",2406
2411,true,true,false,false,false,false,5  ,16,"Buick  ","MultiSelectList",2406
2412,true,true,false,false,false,false,6  ,16,"Cadillac   ","MultiSelectList",2406
2413,true,true,false,false,false,false,7  ,16,"Chevrolet  ","MultiSelectList",2406
2414,true,true,false,false,false,false,8  ,16,"Chrysler   ","MultiSelectList",2406
2415,true,true,false,false,false,false,9  ,16,"Dodge  ","MultiSelectList",2406
2416,true,true,false,false,false,false,10 ,16,"Ford   ","MultiSelectList",2406
2417,true,true,false,false,false,false,11 ,16,"GMC","MultiSelectList",2406
2418,true,true,false,false,false,false,12 ,16,"Honda  ","MultiSelectList",2406
2419,true,true,false,false,false,false,13 ,16,"HUMMER ","MultiSelectList",2406
2420,true,true,false,false,false,false,14 ,16,"Hyundai","MultiSelectList",2406
2421,true,true,false,false,false,false,15 ,16,"Infiniti   ","MultiSelectList",2406
2422,true,true,false,false,false,false,16 ,16,"Jaguar ","MultiSelectList",2406
2423,true,true,false,false,false,false,17 ,16,"Jeep   ","MultiSelectList",2406
2424,true,true,false,false,false,false,18 ,16,"Kia","MultiSelectList",2406
2425,true,true,false,false,false,false,19 ,16,"Land Rover ","MultiSelectList",2406
2426,true,true,false,false,false,false,20 ,16,"Lexus  ","MultiSelectList",2406
2427,true,true,false,false,false,false,21 ,16,"Lincoln","MultiSelectList",2406
2428,true,true,false,false,false,false,22 ,16,"Lotus  ","MultiSelectList",2406
2429,true,true,false,false,false,false,23 ,16,"Maserati   ","MultiSelectList",2406
2430,true,true,false,false,false,false,24 ,16,"Maybach","MultiSelectList",2406
2431,true,true,false,false,false,false,25 ,16,"Mazda  ","MultiSelectList",2406
2432,true,true,false,false,false,false,26 ,16,"Mercedes-Benz  ","MultiSelectList",2406
2433,true,true,false,false,false,false,27 ,16,"Mercury","MultiSelectList",2406
2434,true,true,false,false,false,false,28 ,16,"MINI   ","MultiSelectList",2406
2435,true,true,false,false,false,false,29 ,16,"Mitsubishi ","MultiSelectList",2406
2436,true,true,false,false,false,false,30 ,16,"Nissan ","MultiSelectList",2406
2437,true,true,false,false,false,false,31 ,16,"Pontiac","MultiSelectList",2406
2438,true,true,false,false,false,false,32 ,16,"Porsche","MultiSelectList",2406
2439,true,true,false,false,false,false,33 ,16,"Rolls-Royce","MultiSelectList",2406
2440,true,true,false,false,false,false,34 ,16,"Saab   ","MultiSelectList",2406
2441,true,true,false,false,false,false,35 ,16,"Saturn ","MultiSelectList",2406
2442,true,true,false,false,false,false,36 ,16,"Scion  ","MultiSelectList",2406
2443,true,true,false,false,false,false,37 ,16,"Smart  ","MultiSelectList",2406
2444,true,true,false,false,false,false,38 ,16,"Subaru ","MultiSelectList",2406
2445,true,true,false,false,false,false,39 ,16,"Suzuki ","MultiSelectList",2406
2446,true,true,false,false,false,false,40 ,16,"Toyota ","MultiSelectList",2406
2447,true,true,false,false,false,false,41 ,16,"Volkswagen ","MultiSelectList",2406
2448,true,true,false,false,false,false,42 ,16,"Volvo  ","MultiSelectList",2406
2449,true,true,false,false,false,false,43 ,16,"Other - not listed ","MultiSelectList",2406
2450,true,true,false,false,false,false,44 ,16,"Not applicable ","MultiSelectList",2406
2451,true,true,false,false,false,false,45 ,16,"Rather not say ","MultiSelectList",2406
2453,true,true,false,false,false,false,1  ,16,"2-door/Coupe   ","MultiSelectList",2452
2454,true,true,false,false,false,false,2  ,16,"4-Door/Sedan   ","MultiSelectList",2452
2455,true,true,false,false,false,false,3  ,16,"Crossover (Car/SUV mix)","MultiSelectList",2452
2456,true,true,false,false,false,false,4  ,16,"SUV","MultiSelectList",2452
2457,true,true,false,false,false,false,5  ,16,"Pickup ","MultiSelectList",2452
2458,true,true,false,false,false,false,6  ,16,"Van/Minivan","MultiSelectList",2452
2459,true,true,false,false,false,false,7  ,16,"Other - not listed ","MultiSelectList",2452
2460,true,true,false,false,false,false,8  ,16,"Not applicable ","MultiSelectList",2452
2461,true,true,false,false,false,false,9  ,16,"Rather not say ","MultiSelectList",2452
2463,true,true,false,false,false,false,1  ,16,"Owned/All cash up front","MultiSelectList",2462
2464,true,true,false,false,false,false,2  ,16,"Owned/Financing paid off   ","MultiSelectList",2462
2465,true,true,false,false,false,false,3  ,16,"Financed/Making payments   ","MultiSelectList",2462
2466,true,true,false,false,false,false,4  ,16,"Leasing","MultiSelectList",2462
2467,true,true,false,false,false,false,5  ,16,"Borrow/Do not own  ","MultiSelectList",2462
2468,true,true,false,false,false,false,6  ,16,"Not applicable ","MultiSelectList",2462
2469,true,true,false,false,false,false,7  ,16,"Rather not say ","MultiSelectList",2462
2471,true,true,false,false,false,false,1  ,16,"Four/All-wheel drive   ","MultiSelectList",2470
2472,true,true,false,false,false,false,2  ,16,"Convertible","MultiSelectList",2470
2473,true,true,false,false,false,false,3  ,16,"High fuel efficiency   ","MultiSelectList",2470
2474,true,true,false,false,false,false,4  ,16,"Hybrid ","MultiSelectList",2470
2475,true,true,false,false,false,false,5  ,16,"Electric powered   ","MultiSelectList",2470
2476,true,true,false,false,false,false,6  ,16,"Diesel powered ","MultiSelectList",2470
2477,true,true,false,false,false,false,7  ,16,"Alternative fuel powered   ","MultiSelectList",2470
2478,true,true,false,false,false,false,8  ,16,"None of the above  ","MultiSelectList",2470
2479,true,true,false,false,false,false,9  ,16,"Not applicable ","MultiSelectList",2470
2480,true,true,false,false,false,false,10 ,16,"Rather not say ","MultiSelectList",2470
2482,true,true,false,false,false,false,1  ,16,"American   ","MultiSelectList",2481
2483,true,true,false,false,false,false,2  ,16,"Japanese   ","MultiSelectList",2481
2484,true,true,false,false,false,false,3  ,16,"German ","MultiSelectList",2481
2485,true,true,false,false,false,false,4  ,16,"Korean ","MultiSelectList",2481
2486,true,true,false,false,false,false,5  ,16,"Other non-American ","MultiSelectList",2481
2487,true,true,false,false,false,false,6  ,16,"Large passenger room   ","MultiSelectList",2481
2488,true,true,false,false,false,false,7  ,16,"Eco-friendly, good gas mileage ","MultiSelectList",2481
2489,true,true,false,false,false,false,8  ,16,"Towing power   ","MultiSelectList",2481
2490,true,true,false,false,false,false,9  ,16,"Four/All-wheel drive   ","MultiSelectList",2481
2491,true,true,false,false,false,false,10 ,16,"Convertible","MultiSelectList",2481
2492,true,true,false,false,false,false,11 ,16,"Luxurious interior ammenities  ","MultiSelectList",2481
2493,true,true,false,false,false,false,12 ,16,"Sporty lines/body  ","MultiSelectList",2481
2494,true,true,false,false,false,false,13 ,16,"Safety features","MultiSelectList",2481
2495,true,true,false,false,false,false,14 ,16,"Local service availability ","MultiSelectList",2481
2496,true,true,false,false,false,false,15 ,16,"Performance, muscle","MultiSelectList",2481
2497,true,true,false,false,false,false,16 ,16,"Low maintenance costs/requirements ","MultiSelectList",2481
2498,true,true,false,false,false,false,17 ,16,"Built-in GPS   ","MultiSelectList",2481
2499,true,true,false,false,false,false,18 ,16,"Premium sound system   ","MultiSelectList",2481
2500,true,true,false,false,false,false,19 ,16,"Storage capacity   ","MultiSelectList",2481
2501,true,true,false,false,false,false,20 ,16,"Uniqueness/individuality   ","MultiSelectList",2481
2502,true,true,false,false,false,false,21 ,16,"Truck bed/payload  ","MultiSelectList",2481
2503,true,true,false,false,false,false,22 ,16,"High resale value  ","MultiSelectList",2481
2505,true,true,false,false,false,false,1  ,16,"Purchase, All cash ","MultiSelectList",2504
2506,true,true,false,false,false,false,2  ,16,"Purchase, Financing","MultiSelectList",2504
2507,true,true,false,false,false,false,3  ,16,"Lease  ","MultiSelectList",2504
2508,true,true,false,false,false,false,4  ,16,"No preference/Undecided","MultiSelectList",2504
2509,true,true,false,false,false,false,5  ,16,"None of the above  ","MultiSelectList",2504
2510,true,true,false,false,false,false,6  ,16,"Rather not say ","MultiSelectList",2504
2512,true,true,false,false,false,false,1  ,16,"New","MultiSelectList",2511
2513,true,true,false,false,false,false,2  ,16,"Used/pre-owned ","MultiSelectList",2511
2514,true,true,false,false,false,false,3  ,16,"Open to either option  ","MultiSelectList",2511
2515,true,true,false,false,false,false,4  ,16,"Not applicable ","MultiSelectList",2511
2516,true,true,false,false,false,false,5  ,16,"Rather not say ","MultiSelectList",2511
2518,true,true,false,false,false,false,1  ,9 ,"0  ","MultiSelectList",2517
2519,true,true,false,false,false,false,2  ,9 ,"< 1 cup","MultiSelectList",2517
2520,true,true,false,false,false,false,3  ,9 ,"1 cup  ","MultiSelectList",2517
2521,true,true,false,false,false,false,4  ,9 ,"2-3 cups   ","MultiSelectList",2517
2522,true,true,false,false,false,false,5  ,9 ,"4+ cups","MultiSelectList",2517
2523,true,true,false,false,false,false,6  ,9 ,"Rather not say ","MultiSelectList",2517
2525,true,true,false,false,false,false,1  ,9 ,"Non-Drinker","MultiSelectList",2524
2526,true,true,false,false,false,false,2  ,9 ,"Regretful Non-Drinker  ","MultiSelectList",2524
2527,true,true,false,false,false,false,3  ,9 ,"Pick-Me-Up Drinker ","MultiSelectList",2524
2528,true,true,false,false,false,false,4  ,9 ,"Basics Drinker ","MultiSelectList",2524
2529,true,true,false,false,false,false,5  ,9 ,"Enthusiast ","MultiSelectList",2524
2530,true,true,false,false,false,false,6  ,9 ,"Connoisseur","MultiSelectList",2524
2531,true,true,false,false,false,false,7  ,9 ,"Social Drinker ","MultiSelectList",2524
2532,true,true,false,false,false,false,8  ,9 ,"None of the above  ","MultiSelectList",2524
2533,true,true,false,false,false,false,9  ,9 ,"Rather not say ","MultiSelectList",2524
2535,true,true,false,false,false,false,1  ,9 ,"Regular","MultiSelectList",2534
2536,true,true,false,false,false,false,2  ,9 ,"Decaffeinated  ","MultiSelectList",2534
2537,true,true,false,false,false,false,3  ,9 ,"Instant","MultiSelectList",2534
2538,true,true,false,false,false,false,4  ,9 ,"Regular/Medium Roast   ","MultiSelectList",2534
2539,true,true,false,false,false,false,5  ,9 ,"Dark Roast ","MultiSelectList",2534
2540,true,true,false,false,false,false,6  ,9 ,"Flavored   ","MultiSelectList",2534
2541,true,true,false,false,false,false,7  ,9 ,"Organic","MultiSelectList",2534
2542,true,true,false,false,false,false,8  ,9 ,"Blend  ","MultiSelectList",2534
2543,true,true,false,false,false,false,9  ,9 ,"Gourmet","MultiSelectList",2534
2544,true,true,false,false,false,false,10 ,9 ,"Mexican","MultiSelectList",2534
2545,true,true,false,false,false,false,11 ,9 ,"Central American   ","MultiSelectList",2534
2546,true,true,false,false,false,false,12 ,9 ,"South American ","MultiSelectList",2534
2547,true,true,false,false,false,false,13 ,9 ,"African","MultiSelectList",2534
2548,true,true,false,false,false,false,14 ,9 ,"Pacific Island ","MultiSelectList",2534
2549,true,true,false,false,false,false,15 ,9 ,"Carribean  ","MultiSelectList",2534
2550,true,true,false,false,false,false,16 ,9 ,"Kona/Hawaiian  ","MultiSelectList",2534
2551,true,true,false,false,false,false,17 ,9 ,"Imported - Other   ","MultiSelectList",2534
2552,true,true,false,false,false,false,18 ,9 ,"None of the above  ","MultiSelectList",2534
2553,true,true,false,false,false,false,19 ,9 ,"Rather not say ","MultiSelectList",2534
2555,true,true,false,false,false,false,1  ,9 ,"Nothing - Keep it black","SingleSelect",   2554
2556,true,true,false,false,false,false,2  ,9 ,"Sugar  ","SingleSelect",   2554
2557,true,true,false,false,false,false,3  ,9 ,"Artificial sweetener   ","SingleSelect",   2554
2558,true,true,false,false,false,false,4  ,9 ,"Milk   ","SingleSelect",   2554
2559,true,true,false,false,false,false,5  ,9 ,"Cream  ","SingleSelect",   2554
2560,true,true,false,false,false,false,6  ,9 ,"Half-n-half","SingleSelect",   2554
2561,true,true,false,false,false,false,7  ,9 ,"Whipped cream (sweet)  ","SingleSelect",   2554
2562,true,true,false,false,false,false,8  ,9 ,"Non-dairy creamer  ","SingleSelect",   2554
2563,true,true,false,false,false,false,9  ,9 ,"Soy milk   ","SingleSelect",   2554
2564,true,true,false,false,false,false,10 ,9 ,"Ice","SingleSelect",   2554
2565,true,true,false,false,false,false,11 ,9 ,"Flavoring (French Vanilla, Chocolate, Caramel, Hazlenut, etc.) ","SingleSelect",   2554
2566,true,true,false,false,false,false,14 ,9 ,"Liquor ","SingleSelect",   2554
2567,true,true,false,false,false,false,13 ,9 ,"None of the above (Non-Drinker)","SingleSelect",   2554
2568,true,true,false,false,false,false,14 ,9 ,"Rather not say ","SingleSelect",   2554
2570,true,true,false,false,false,false,1  ,9 ,"Americano  ","MultiSelectList",2569
2571,true,true,false,false,false,false,2  ,9 ,"Caf au Lait","MultiSelectList",2569
2572,true,true,false,false,false,false,3  ,9 ,"Caffe Latte","MultiSelectList",2569
2573,true,true,false,false,false,false,4  ,9 ,"Caffe Mocha (Mochachino)   ","MultiSelectList",2569
2574,true,true,false,false,false,false,5  ,9 ,"Cappuccino ","MultiSelectList",2569
2575,true,true,false,false,false,false,6  ,9 ,"Caramel Macchiato  ","MultiSelectList",2569
2576,true,true,false,false,false,false,7  ,9 ,"Espresso   ","MultiSelectList",2569
2577,true,true,false,false,false,false,8  ,9 ,"Other - Not listed ","MultiSelectList",2569
2578,true,true,false,false,false,false,9  ,9 ,"None of the above  ","MultiSelectList",2569
2579,true,true,false,false,false,false,10 ,9 ,"Rather not say ","MultiSelectList",2569
2581,true,true,false,false,false,false,1  ,9 ,"Never  ","MultiSelectList",2580
2582,true,true,false,false,false,false,2  ,9 ,"Seldom ","MultiSelectList",2580
2583,true,true,false,false,false,false,3  ,9 ,"Occasionally   ","MultiSelectList",2580
2584,true,true,false,false,false,false,4  ,9 ,"Regularly  ","MultiSelectList",2580
2585,true,true,false,false,false,false,5  ,9 ,"Rather not say ","MultiSelectList",2580
2587,true,true,false,false,false,false,1  ,9 ,"Never  ","MultiSelectList",2586
2588,true,true,false,false,false,false,2  ,9 ,"Seldom ","MultiSelectList",2586
2589,true,true,false,false,false,false,3  ,9 ,"Occasionally   ","MultiSelectList",2586
2590,true,true,false,false,false,false,4  ,9 ,"Regularly  ","MultiSelectList",2586
2591,true,true,false,false,false,false,5  ,9 ,"Rather not say ","MultiSelectList",2586
2593,true,true,false,false,false,false,1  ,9 ,"Never  ","MultiSelectList",2592
2594,true,true,false,false,false,false,2  ,9 ,"Seldom ","MultiSelectList",2592
2595,true,true,false,false,false,false,3  ,9 ,"Occasionally   ","MultiSelectList",2592
2596,true,true,false,false,false,false,4  ,9 ,"Regularly  ","MultiSelectList",2592
2597,true,true,false,false,false,false,5  ,9 ,"Rather not say ","MultiSelectList",2592
2599,true,true,false,false,false,false,1  ,9 ,"Never  ","MultiSelectList",2598
2600,true,true,false,false,false,false,2  ,9 ,"Seldom ","MultiSelectList",2598
2601,true,true,false,false,false,false,3  ,9 ,"Occasionally   ","MultiSelectList",2598
2602,true,true,false,false,false,false,4  ,9 ,"Regularly  ","MultiSelectList",2598
2603,true,true,false,false,false,false,5  ,9 ,"Rather not say ","MultiSelectList",2598
2604,true,true,false,false,false,false,808,4 ,"University of Rochester","SingleSelect",   449
2700,true,true,false,false,false,false,1  ,17,"Just me","MultiSelectList",2699
2701,true,true,false,false,false,false,2  ,17,"Spouse/companion   ","MultiSelectList",2699
2702,true,true,false,false,false,false,3  ,17,"Core family","MultiSelectList",2699
2703,true,true,false,false,false,false,4  ,17,"Extended family","MultiSelectList",2699
2704,true,true,false,false,false,false,5  ,17,"Small group of friends ","MultiSelectList",2699
2705,true,true,false,false,false,false,6  ,17,"With large group   ","MultiSelectList",2699
2706,true,true,false,false,false,false,7  ,17,"Prefer not to say  ","MultiSelectList",2699
2708,true,true,false,false,false,false,1  ,17,"Warm climate   ","MultiSelectList",2707
2709,true,true,false,false,false,false,2  ,17,"Cold climate   ","MultiSelectList",2707
2710,true,true,false,false,false,false,3  ,17,"Cosmopolitan city  ","MultiSelectList",2707
2711,true,true,false,false,false,false,4  ,17,"Beautiful beaches  ","MultiSelectList",2707
2712,true,true,false,false,false,false,5  ,17,"Majestic mountains ","MultiSelectList",2707
2713,true,true,false,false,false,false,6  ,17,"Charming countryside   ","MultiSelectList",2707
